fixture_id,api_football_id,date,competition2,Competition_id,home_team,home_team_id,away_team,away_team_id,goals_home,goals_away,status,home_coach,home_coach_api_id,away_coach,away_coach_api_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goals_ht,away_goals_ht
154889,1323312,2025-10-09 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Finland,2002,Lithuania,1990,2,1,FT,Jacob Friis,1681.0,Edgaras Jankauskas,2942.0,11.0,8.0,7.0,3.0,7.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
352110,1337510,2025-10-09 18:00:00+00:00,International friendlies,88,Romania,1972,Moldova,1991,2,1,FT,Mircea Lucescu,2467.0,Sergiu Cleşcenco,5816.0,12.0,5.0,7.0,0.0,11.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0
154890,1323313,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Austria,1969,San Marino,1978,10,0,FT,Ralf Dietrich Rangnick,3085.0,Roberto Cevoli,3766.0,25.0,4.0,14.0,1.0,22.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,6.0,0.0
154891,1323315,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Faroe Islands,1998,Montenegro,1988,4,0,FT,Eyðun Klakstein,4531.0,Robert Prosinečki,199.0,13.0,10.0,7.0,3.0,8.0,3.0,5.0,7.0,1.0,2.0,1.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
154897,1366297,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Czech Republic,1971,Croatia,1913,0,0,FT,Ivan Hašek,2994.0,Zlatko Dalić,115.0,11.0,10.0,2.0,2.0,5.0,5.0,6.0,5.0,4.0,4.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
154918,1323311,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Scotland,1964,Greece,2001,3,1,FT,Stephen Clarke,76.0,Ivan Jovanović,2995.0,8.0,15.0,3.0,3.0,7.0,9.0,1.0,6.0,3.0,5.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0
154919,1323314,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Cyprus,1977,Bosnia and Herzegovina,2003,2,2,FT,Apostolos Mantzios,1101.0,Sergej Barbarez,22538.0,14.0,13.0,3.0,5.0,11.0,11.0,3.0,2.0,4.0,3.0,1.0,0.0,3.0,5.0,2.0,4.0,0.0,0.0,1.0,2.0
154931,1366295,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Belarus,1981,Denmark,1908,0,6,FT,Carlos Alós Ferrer,1890.0,Brian Riemer,19077.0,5.0,24.0,1.0,11.0,4.0,20.0,1.0,4.0,1.0,3.0,0.0,0.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0
154932,1366296,2025-10-09 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Malta,1997,Netherlands,1901,0,4,FT,Emilio De Leo,24735.0,Ronald Koeman,73.0,7.0,22.0,0.0,8.0,3.0,17.0,4.0,5.0,4.0,7.0,0.0,2.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0
352111,1352905,2025-10-09 18:45:00+00:00,International friendlies,88,England,1902,Wales,1927,3,0,FT,Thomas Tuchel,40.0,Craig Douglas Bellamy,23251.0,17.0,10.0,5.0,2.0,15.0,7.0,2.0,3.0,7.0,5.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0
352113,1436809,2025-10-09 18:45:00+00:00,International friendlies,88,Poland,1911,New Zealand,2951,1,0,FT,Jan Urban,15260.0,Darren Shaun Bazeley,8214.0,17.0,12.0,3.0,4.0,13.0,8.0,4.0,4.0,7.0,2.0,0.0,0.0,7.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
352116,1472255,2025-10-09 19:00:00+00:00,International friendlies,88,Morocco,1912,Bahrain,2778,1,0,FT,Tarik Sektioui,2652.0,Dragan Talajić,3204.0,29.0,2.0,10.0,0.0,23.0,2.0,6.0,0.0,8.0,1.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
350829,1397454,2025-10-10 00:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Nicaragua,2852,Haiti,2843,0,3,FT,Marco Antonio Figueroa Montero,503.0,Sébastien Bernard Henri Clément Migné,373.0,13.0,10.0,3.0,6.0,7.0,5.0,6.0,5.0,4.0,2.0,0.0,0.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0
350828,1397453,2025-10-10 02:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Honduras,2854,Costa Rica,1931,0,0,FT,Reinaldo Rueda Rivera,332.0,Miguel Ernesto Herrera Aguirre,1685.0,11.0,5.0,1.0,1.0,5.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
352112,1396843,2025-10-10 10:20:00+00:00,International friendlies,88,Japan,1915,Paraguay,2636,2,2,FT,Hajime Moriyasu,323.0,Gustavo Julio Alfaro,861.0,11.0,7.0,6.0,2.0,10.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
352114,1449843,2025-10-10 11:00:00+00:00,International friendlies,88,South Korea,1921,Brazil,1924,0,5,FT,Myung-Bo Hong,10461.0,,,4.0,14.0,1.0,7.0,2.0,10.0,2.0,4.0,3.0,3.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0
352115,1466665,2025-10-10 12:45:00+00:00,International friendlies,88,Uruguay,1920,Dominican Republic,2833,1,0,FT,Marcelo Alberto Bielsa Caldera,105.0,Gabriel Marcelo Neveleff,12139.0,11.0,7.0,1.0,4.0,3.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
154920,1323316,2025-10-10 14:00:00+00:00,FIFA World Cup qualification - UEFA,84,Kazakhstan,1976,Liechtenstein,2000,4,0,FT,Ali Aliyev,14174.0,Konrad Fünfstück,3934.0,25.0,3.0,10.0,2.0,12.0,2.0,13.0,1.0,6.0,0.0,0.0,0.0,9.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0
352134,1469289,2025-10-10 16:00:00+00:00,International friendlies,88,Bolivia,2633,Jordan,2782,1,0,FT,Óscar Adolfo Villegas Cámara,19933.0,Jamal Sellami,6606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352130,1367144,2025-10-10 17:00:00+00:00,International friendlies,88,Russia,1986,Iran,1903,2,1,FT,,,Amir Ghalenoei,2703.0,14.0,8.0,5.0,2.0,8.0,4.0,6.0,4.0,5.0,1.0,0.0,0.0,7.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0
154921,1323317,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Northern Ireland,1979,Slovakia,1970,2,0,FT,Michael Andrew Martin O'Neill,166.0,Francesco Calzona,18524.0,11.0,7.0,4.0,2.0,4.0,4.0,7.0,3.0,4.0,4.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
154922,1323318,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Kosovo,2005,Slovenia,1968,0,0,FT,Franco Foda,117.0,Matjaž Kek,116.0,5.0,11.0,0.0,2.0,4.0,9.0,1.0,2.0,2.0,6.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
154923,1323319,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Sweden,1996,Switzerland,1918,0,2,FT,Jon Dahl Tomasson,7682.0,Murat Yakın,1504.0,7.0,17.0,0.0,8.0,5.0,9.0,2.0,8.0,1.0,4.0,0.0,1.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0
154924,1323320,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Iceland,1993,Ukraine,1973,3,5,FT,Arnar Bergmann Gunnlaugsson,7382.0,Serhii Rebrov,1937.0,9.0,8.0,5.0,7.0,7.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0
154925,1323321,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Belgium,1916,North Macedonia,1984,0,0,FT,Rudi Garcia,2551.0,Blagoja Milevski,4655.0,25.0,3.0,5.0,0.0,20.0,0.0,5.0,3.0,12.0,2.0,0.0,0.0,13.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
154933,1366298,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Germany,1914,Luxembourg,1989,4,0,FT,Julian Nagelsmann,1545.0,Jeff Strasser,6494.0,31.0,1.0,8.0,1.0,21.0,1.0,10.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
154934,1366299,2025-10-10 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,France,1928,Azerbaijan,1982,3,0,FT,Didier Claude Deschamps,180.0,Ayxan Abbasov,1129.0,33.0,1.0,9.0,0.0,23.0,1.0,10.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
350825,1397450,2025-10-10 21:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Suriname,2829,Guatemala,2831,1,1,FT,Stanley Purl Menzo,8504.0,Luis Fernando Tena Garduño,1011.0,14.0,8.0,5.0,2.0,6.0,4.0,8.0,4.0,2.0,4.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
350827,1397452,2025-10-10 22:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Bermuda,2839,Trinidad and Tobago,2845,0,3,FT,Michael George Findlay,5576.0,Dwight Eversley Yorke,17743.0,10.0,22.0,4.0,8.0,8.0,13.0,2.0,9.0,4.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0
350826,1397451,2025-10-10 23:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Curaçao,2840,Jamaica,2632,2,0,FT,Dick Advocaat,3104.0,Stephen McClaren,2949.0,7.0,18.0,4.0,7.0,4.0,12.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
352146,1484911,2025-10-10 23:00:00+00:00,International friendlies,88,Chile,2630,Peru,2629,2,1,FT,Nicolás Andrés Córdova San Cristóbal,2120.0,Óscar Manuel Ibáñez Holzmann,4082.0,19.0,10.0,6.0,2.0,10.0,8.0,9.0,2.0,3.0,3.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0
352131,1396844,2025-10-10 23:30:00+00:00,International friendlies,88,Canada,1917,Australia,1929,0,1,FT,Jesse Alan Marsch,1914.0,Anthony Popović,151.0,17.0,5.0,8.0,1.0,11.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
352133,1466666,2025-10-11 00:00:00+00:00,International friendlies,88,Argentina,1906,Venezuela,2631,1,0,FT,Lionel Sebastián Scaloni,326.0,Fernando Ariel Batista,8198.0,19.0,5.0,11.0,1.0,12.0,3.0,7.0,2.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
352132,1402649,2025-10-11 00:30:00+00:00,International friendlies,88,United States,1926,Ecuador,1905,1,1,FT,Mauricio Roberto Pochettino Trossero,13.0,Sebastián Andrés Beccacece,856.0,11.0,8.0,5.0,4.0,8.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0
350824,1397449,2025-10-11 01:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,El Salvador,2837,Panama,2634,0,1,FT,Hernán Darío Gómez Jaramillo,322.0,Thomas Christiansen Tarín,1552.0,10.0,7.0,2.0,2.0,5.0,6.0,5.0,1.0,5.0,3.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
154926,1323322,2025-10-11 13:00:00+00:00,FIFA World Cup qualification - UEFA,84,Latvia,1985,Andorra,1992,2,2,FT,Paolo Nicolato,5855.0,,0.0,9.0,5.0,2.0,2.0,5.0,4.0,4.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0
154927,1323323,2025-10-11 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Hungary,1965,Armenia,2004,2,0,FT,Marco Rossi,74.0,Eghishe Melikyan,5125.0,14.0,8.0,4.0,2.0,10.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
154928,1323324,2025-10-11 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Norway,1999,Israel,1983,5,0,FT,Ståle Solbakken,1675.0,Ran Ben Shimon,78.0,16.0,4.0,5.0,1.0,13.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
154929,1323325,2025-10-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Bulgaria,1987,Turkey,1974,1,6,FT,,0.0,Vincenzo Montella,2549.0,4.0,18.0,2.0,8.0,4.0,9.0,0.0,9.0,0.0,4.0,0.0,0.0,5.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0
154930,1323326,2025-10-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Serbia,1925,Albania,1967,0,1,FT,Dragan Stojković,58.0,Sylvio Mendes Campos Júnior,23.0,15.0,6.0,6.0,3.0,9.0,4.0,6.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0
154935,1366300,2025-10-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Spain,1930,Georgia,1975,2,0,FT,Luis de la Fuente Castillo,5832.0,Zurab Khizanishvili,25481.0,24.0,1.0,7.0,1.0,18.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
154936,1366301,2025-10-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Portugal,1922,Republic of Ireland,1995,1,0,FT,Roberto Martínez Montoliú,48.0,Heimir Hallgrímsson,1896.0,30.0,2.0,6.0,0.0,17.0,1.0,13.0,1.0,8.0,1.0,0.0,0.0,9.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
154937,1366302,2025-10-11 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Estonia,1980,Italy,1966,1,3,FT,,2300.0,Ivan Gennaro Gattuso,2913.0,2.0,24.0,1.0,9.0,2.0,17.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,2.0
352151,1472938,2025-10-11 23:30:00+00:00,International friendlies,88,Grenada,2838,Cuba,2832,2,0,FT,Anthony Benedict Modeste,5721.0,Yunielys Castillo Carmenate,17465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
352150,1400027,2025-10-12 01:00:00+00:00,International friendlies,88,Mexico,1910,Colombia,2635,0,4,FT,Javier Aguirre Onaindía,339.0,Néstor Gabriel Lorenzo,14213.0,10.0,7.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0
154969,1323327,2025-10-12 13:00:00+00:00,FIFA World Cup qualification - UEFA,84,San Marino,1978,Cyprus,1977,0,4,FT,Roberto Cevoli,3766.0,Apostolos Mantzios,1101.0,5.0,18.0,0.0,7.0,1.0,12.0,4.0,6.0,1.0,5.0,0.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0
154971,1323328,2025-10-12 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Scotland,1964,Belarus,1981,2,1,FT,Stephen Clarke,76.0,Carlos Alós Ferrer,1890.0,12.0,22.0,6.0,3.0,7.0,14.0,5.0,8.0,1.0,11.0,0.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0
154973,1323329,2025-10-12 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Faroe Islands,1998,Czech Republic,1971,2,1,FT,Eyðun Klakstein,4531.0,Ivan Hašek,2994.0,6.0,14.0,3.0,1.0,4.0,10.0,2.0,4.0,2.0,7.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0
154990,1366303,2025-10-12 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Netherlands,1901,Finland,2002,4,0,FT,Ronald Koeman,73.0,Jacob Friis,1681.0,17.0,7.0,6.0,3.0,10.0,3.0,7.0,4.0,6.0,1.0,1.0,0.0,12.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0
352171,1351556,2025-10-12 17:00:00+00:00,International friendlies,88,Malta,1997,Bosnia and Herzegovina,2003,1,4,FT,Emilio De Leo,24735.0,Sergej Barbarez,22538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154975,1323330,2025-10-12 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Lithuania,1990,Poland,1911,0,2,FT,Edgaras Jankauskas,2942.0,Jan Urban,15260.0,7.0,12.0,1.0,6.0,4.0,8.0,3.0,4.0,2.0,3.0,0.0,0.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0
154977,1323331,2025-10-12 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Romania,1972,Austria,1969,1,0,FT,Mircea Lucescu,2467.0,Ralf Dietrich Rangnick,3085.0,10.0,3.0,2.0,1.0,3.0,1.0,7.0,2.0,4.0,1.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0
154991,1366304,2025-10-12 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Denmark,1908,Greece,2001,3,1,FT,Brian Riemer,19077.0,Ivan Jovanović,2995.0,12.0,15.0,8.0,4.0,7.0,8.0,5.0,7.0,2.0,6.0,0.0,0.0,7.0,6.0,1.0,3.0,0.0,0.0,3.0,0.0
154992,1366305,2025-10-12 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Croatia,1913,Gibraltar,1994,3,0,FT,Zlatko Dalić,115.0,Scott Nigel Kenneth Wiseman,23691.0,28.0,1.0,10.0,0.0,22.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
352172,1466848,2025-10-13 12:45:00+00:00,International friendlies,88,Uzbekistan,2772,Uruguay,1920,1,2,FT,Timur Kapadze,9825.0,Marcelo Alberto Bielsa Caldera,105.0,7.0,13.0,2.0,4.0,4.0,7.0,3.0,6.0,3.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
352170,1339005,2025-10-13 16:00:00+00:00,International friendlies,88,Montenegro,1988,Liechtenstein,2000,2,1,FT,Robert Prosinečki,199.0,Konrad Fünfstück,3934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154979,1323332,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Slovakia,1970,Luxembourg,1989,2,0,FT,Francesco Calzona,18524.0,Jeff Strasser,6494.0,13.0,7.0,3.0,2.0,10.0,3.0,3.0,4.0,5.0,3.0,0.0,0.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
154981,1323333,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Slovenia,1968,Switzerland,1918,0,0,FT,Matjaž Kek,116.0,Murat Yakın,1504.0,4.0,11.0,0.0,3.0,3.0,8.0,1.0,3.0,2.0,5.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
154983,1323334,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Sweden,1996,Kosovo,2005,0,1,FT,Jon Dahl Tomasson,7682.0,Franco Foda,117.0,13.0,7.0,4.0,3.0,12.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
154985,1323335,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Ukraine,1973,Azerbaijan,1982,2,1,FT,Serhii Rebrov,1937.0,Ayxan Abbasov,1129.0,22.0,8.0,7.0,2.0,10.0,2.0,12.0,6.0,4.0,1.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0
154987,1323336,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,North Macedonia,1984,Kazakhstan,1976,1,1,FT,Blagoja Milevski,4655.0,Ali Aliyev,14174.0,20.0,14.0,6.0,4.0,14.0,5.0,6.0,9.0,8.0,4.0,0.0,0.0,7.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
154988,1323337,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Wales,1927,Belgium,1916,2,4,FT,Craig Douglas Bellamy,23251.0,Rudi Garcia,2551.0,9.0,16.0,3.0,6.0,7.0,13.0,2.0,3.0,3.0,4.0,0.0,2.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,2.0
154993,1366306,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Northern Ireland,1979,Germany,1914,0,1,FT,Michael Andrew Martin O'Neill,166.0,Julian Nagelsmann,1545.0,12.0,11.0,3.0,2.0,5.0,7.0,7.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0
154994,1366307,2025-10-13 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Iceland,1993,France,1928,2,2,FT,Arnar Bergmann Gunnlaugsson,7382.0,Didier Claude Deschamps,180.0,4.0,20.0,2.0,9.0,4.0,13.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0
350831,1397460,2025-10-14 00:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Honduras,2854,Haiti,2843,3,0,FT,Reinaldo Rueda Rivera,332.0,Sébastien Bernard Henri Clément Migné,373.0,20.0,12.0,8.0,3.0,15.0,5.0,5.0,7.0,2.0,5.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0
350830,1397459,2025-10-14 02:00:00+00:00,FIFA World Cup qualification - CONCACAF,86,Costa Rica,1931,Nicaragua,2852,4,1,FT,Miguel Ernesto Herrera Aguirre,1685.0,Marco Antonio Figueroa Montero,503.0,21.0,7.0,10.0,2.0,14.0,3.0,7.0,4.0,4.0,1.0,0.0,0.0,7.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0
352190,1449844,2025-10-14 10:30:00+00:00,International friendlies,88,Japan,1915,Brazil,1924,3,2,FT,Hajime Moriyasu,323.0,,,15.0,9.0,6.0,4.0,10.0,6.0,5.0,3.0,7.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0
352191,1449845,2025-10-14 11:00:00+00:00,International friendlies,88,South Korea,1921,Paraguay,2636,2,0,FT,Myung-Bo Hong,10461.0,Gustavo Julio Alfaro,861.0,8.0,10.0,3.0,1.0,5.0,6.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
352218,1484962,2025-10-14 15:00:00+00:00,International friendlies,88,Iran,1903,Tanzania,2724,2,0,FT,Amir Ghalenoei,2703.0,Hemed Suleiman Ali,14205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
154989,1323340,2025-10-14 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Estonia,1980,Moldova,1991,1,1,FT,J. Henn,2300.0,S. Cleşcenco,5816.0,17.0,16.0,4.0,4.0,6.0,7.0,11.0,9.0,8.0,5.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0
352210,1352746,2025-10-14 16:00:00+00:00,International friendlies,88,Norway,1999,New Zealand,2951,1,1,FT,Ståle Solbakken,1675.0,Darren Shaun Bazeley,8214.0,23.0,9.0,6.0,5.0,15.0,6.0,8.0,3.0,12.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
352213,1435557,2025-10-14 17:00:00+00:00,International friendlies,88,Russia,1986,Bolivia,2633,3,0,FT,,,Óscar Adolfo Villegas Cámara,19933.0,15.0,18.0,8.0,4.0,11.0,10.0,4.0,8.0,2.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0
352216,1469296,2025-10-14 17:00:00+00:00,International friendlies,88,Albania,1967,Jordan,2782,4,2,FT,Sylvio Mendes Campos Júnior,23.0,Jamal Sellami,6606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
154995,1366308,2025-10-14 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Spain,1930,Bulgaria,1987,4,0,FT,Luis de la Fuente,5832.0,I. Iliev,2337.0,33.0,3.0,11.0,0.0,24.0,2.0,9.0,1.0,10.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154996,1366309,2025-10-14 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Portugal,1922,Hungary,1965,2,2,FT,Julian Nagelsmann,1545.0,M. Rossi,74.0,20.0,17.0,8.0,7.0,11.0,11.0,9.0,6.0,4.0,2.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0
154997,1366310,2025-10-14 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Italy,1966,Israel,1983,3,0,FT,L. Spalletti,2914.0,R. Ben Shimon,78.0,16.0,8.0,6.0,2.0,10.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0
155038,1323338,2025-10-14 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Turkey,1974,Georgia,1975,4,1,FT,V. Montella,2549.0,W. Sagnol,10205.0,10.0,12.0,6.0,3.0,9.0,7.0,1.0,5.0,1.0,6.0,0.0,0.0,7.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0
155039,1323339,2025-10-14 18:45:00+00:00,FIFA World Cup qualification - UEFA,84,Republic of Ireland,1995,Armenia,2004,1,0,FT,Heimir Hallgrímsson,1896.0,O. Petrakov,8191.0,17.0,4.0,6.0,1.0,15.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
